region,year,value,id
DE,2023,1.18541669845581,worldbank_GE.EST
DE,2022,1.28929960727692,worldbank_GE.EST
DE,2021,1.28911292552948,worldbank_GE.EST
DE,2020,1.31368815898895,worldbank_GE.EST
DE,2019,1.49534583091736,worldbank_GE.EST
DE,2018,1.52356374263763,worldbank_GE.EST
DE,2017,1.61311173439026,worldbank_GE.EST
DE,2016,1.66018795967102,worldbank_GE.EST
DE,2015,1.65639758110046,worldbank_GE.EST
DE,2014,1.6648246049881,worldbank_GE.EST
DE,2013,1.51041460037231,worldbank_GE.EST
DE,2012,1.53097581863403,worldbank_GE.EST
DE,2011,1.50013899803162,worldbank_GE.EST
DE,2010,1.51569378376007,worldbank_GE.EST
DE,2009,1.57510924339294,worldbank_GE.EST
DE,2008,1.51405537128448,worldbank_GE.EST
DE,2007,1.63131237030029,worldbank_GE.EST
DE,2006,1.64597606658936,worldbank_GE.EST
DE,2005,1.5005247592926,worldbank_GE.EST
DE,2004,1.46714746952057,worldbank_GE.EST
DE,2003,1.35740518569946,worldbank_GE.EST
DE,2002,1.66001808643341,worldbank_GE.EST
DE,2000,1.80453169345856,worldbank_GE.EST
